Song ID,Token ID,Term Frequency,Inverse Document Frequency,TF-IDF
11,want,22,1.3217558399823195,29.07862847961103
6,table,1,2.70805020110221,2.70805020110221
6,saving,1,2.70805020110221,2.70805020110221
6,dr,1,2.70805020110221,2.70805020110221
6,haha,1,2.70805020110221,2.70805020110221
7,off,2,2.0149030205422647,4.029806041084529
12,off,1,2.0149030205422647,2.0149030205422647
7,while,3,2.70805020110221,8.12415060330663
7,banister,1,2.70805020110221,2.70805020110221
7,district,1,2.70805020110221,2.70805020110221
7,street,3,2.0149030205422647,6.0447090616267936
9,street,1,2.0149030205422647,2.0149030205422647
7,frankly,1,2.70805020110221,2.70805020110221
7,oughta,1,2.70805020110221,2.70805020110221
7,men,1,2.70805020110221,2.70805020110221
7,dizzy,1,2.70805020110221,2.70805020110221
7,eye,1,2.70805020110221,2.70805020110221
7,hooker,1,2.70805020110221,2.70805020110221
7,limit,1,2.70805020110221,2.70805020110221
7,number,2,2.70805020110221,5.41610040220442
7,brothers,3,2.70805020110221,8.12415060330663
7,waitin,1,2.70805020110221,2.70805020110221
7,highway,1,2.70805020110221,2.70805020110221
7,powell,1,2.70805020110221,2.70805020110221
8,cant,6,1.3217558399823195,7.9305350398939165
11,cant,2,1.3217558399823195,2.643511679964639
12,cant,3,1.3217558399823195,3.9652675199469583
15,cant,2,1.3217558399823195,2.643511679964639
13,beside,1,2.0149030205422647,2.0149030205422647
14,beside,1,2.0149030205422647,2.0149030205422647
13,chokin,1,2.70805020110221,2.70805020110221
1,deeper,1,2.70805020110221,2.70805020110221
1,dive,1,2.70805020110221,2.70805020110221
1,but,1,0.31015492830383945,0.31015492830383945
3,but,7,0.31015492830383945,2.171084498126876
5,but,1,0.31015492830383945,0.31015492830383945
6,but,13,0.31015492830383945,4.032014067949913
7,but,3,0.31015492830383945,0.9304647849115184
8,but,1,0.31015492830383945,0.31015492830383945
9,but,1,0.31015492830383945,0.31015492830383945
10,but,4,0.31015492830383945,1.2406197132153578
11,but,2,0.31015492830383945,0.6203098566076789
12,but,4,0.31015492830383945,1.2406197132153578
15,but,2,0.31015492830383945,0.6203098566076789
2,traveling,2,2.70805020110221,5.41610040220442
2,country,2,2.0149030205422647,4.029806041084529
7,country,1,2.0149030205422647,2.0149030205422647
3,years,1,1.3217558399823195,1.3217558399823195
4,years,2,1.3217558399823195,2.643511679964639
7,years,1,1.3217558399823195,1.3217558399823195
12,years,1,1.3217558399823195,1.3217558399823195
3,dreaming,1,2.70805020110221,2.70805020110221
3,miles,1,2.0149030205422647,2.0149030205422647
7,miles,1,2.0149030205422647,2.0149030205422647
3,other,5,1.3217558399823195,6.608779199911598
6,other,1,1.3217558399823195,1.3217558399823195
12,other,2,1.3217558399823195,2.643511679964639
14,other,2,1.3217558399823195,2.643511679964639
3,home,3,1.6094379124341003,4.828313737302301
9,home,6,1.6094379124341003,9.656627474604601
13,home,6,1.6094379124341003,9.656627474604601
4,take,2,1.3217558399823195,2.643511679964639
7,take,4,1.3217558399823195,5.287023359929278
8,take,3,1.3217558399823195,3.9652675199469583
9,take,1,1.3217558399823195,1.3217558399823195
4,sky,3,2.0149030205422647,6.0447090616267936
7,sky,1,2.0149030205422647,2.0149030205422647
5,do,2,0.9162907318741551,1.8325814637483102
6,do,4,0.9162907318741551,3.6651629274966204
7,do,4,0.9162907318741551,3.6651629274966204
8,do,3,0.9162907318741551,2.7488721956224653
11,do,2,0.9162907318741551,1.8325814637483102
14,do,4,0.9162907318741551,3.6651629274966204
5,really,1,2.0149030205422647,2.0149030205422647
12,really,3,2.0149030205422647,6.0447090616267936
5,picked,1,2.70805020110221,2.70805020110221
5,oh,4,1.0986122886681098,4.394449154672439
7,oh,3,1.0986122886681098,3.295836866004329
9,oh,1,1.0986122886681098,1.0986122886681098
10,oh,13,1.0986122886681098,14.281959752685427
13,oh,1,1.0986122886681098,1.0986122886681098
5,nonononono,1,2.70805020110221,2.70805020110221
6,laugh,1,2.70805020110221,2.70805020110221
6,he,4,2.0149030205422647,8.059612082169059
7,he,3,2.0149030205422647,6.0447090616267936
6,move,1,2.70805020110221,2.70805020110221
6,try,2,1.6094379124341003,3.2188758248682006
7,try,1,1.6094379124341003,1.6094379124341003
14,try,6,1.6094379124341003,9.656627474604601
6,money,2,2.0149030205422647,4.029806041084529
7,money,2,2.0149030205422647,4.029806041084529
6,house,2,2.0149030205422647,4.029806041084529
12,house,1,2.0149030205422647,2.0149030205422647
6,work,1,2.70805020110221,2.70805020110221
6,sing,2,2.70805020110221,5.41610040220442
6,karat,1,2.70805020110221,2.70805020110221
7,aridin high,1,2.70805020110221,2.70805020110221
7,am,1,1.6094379124341003,1.6094379124341003
11,am,1,1.6094379124341003,1.6094379124341003
15,am,3,1.6094379124341003,4.828313737302301
7,flags,1,2.70805020110221,2.70805020110221
7,blackface,1,2.70805020110221,2.70805020110221
7,singer,1,2.70805020110221,2.70805020110221
7,beat,1,2.70805020110221,2.70805020110221
7,dealey,1,2.70805020110221,2.70805020110221
7,ride,2,2.70805020110221,5.41610040220442
7,quarter,2,2.70805020110221,5.41610040220442
7,trinity,1,2.70805020110221,2.70805020110221
7,dials,1,2.70805020110221,2.70805020110221
7,bullet,1,2.70805020110221,2.70805020110221
7,patsy,2,2.70805020110221,5.41610040220442
7,anyone,1,2.0149030205422647,2.0149030205422647
14,anyone,1,2.0149030205422647,2.0149030205422647
7,human,1,2.70805020110221,2.70805020110221
7,james,3,2.70805020110221,8.12415060330663
7,john,1,2.70805020110221,2.70805020110221
7,monk,1,2.70805020110221,2.70805020110221
7,marching,1,2.70805020110221,2.70805020110221
8,expecting,1,2.70805020110221,2.70805020110221
9,close,2,2.0149030205422647,4.029806041084529
11,close,3,2.0149030205422647,6.0447090616267936
9,sixteen,1,2.70805020110221,2.70805020110221
10,gonna…,1,2.70805020110221,2.70805020110221
11,belong,6,2.70805020110221,16.24830120661326
14,page,2,2.70805020110221,5.41610040220442
15,skin,1,2.70805020110221,2.70805020110221
1,the,9,0.0,0.0
2,the,14,0.0,0.0
3,the,8,0.0,0.0
4,the,6,0.0,0.0
5,the,10,0.0,0.0
6,the,23,0.0,0.0
7,the,86,0.0,0.0
8,the,10,0.0,0.0
9,the,9,0.0,0.0
10,the,9,0.0,0.0
11,the,17,0.0,0.0
12,the,11,0.0,0.0
13,the,17,0.0,0.0
14,the,11,0.0,0.0
15,the,3,0.0,0.0
1,did,1,1.0986122886681098,1.0986122886681098
3,did,1,1.0986122886681098,1.0986122886681098
4,did,3,1.0986122886681098,3.295836866004329
6,did,2,1.0986122886681098,2.1972245773362196
7,did,2,1.0986122886681098,2.1972245773362196
1,another,3,1.0986122886681098,3.295836866004329
7,another,2,1.0986122886681098,2.1972245773362196
8,another,2,1.0986122886681098,2.1972245773362196
14,another,2,1.0986122886681098,2.1972245773362196
15,another,1,1.0986122886681098,1.0986122886681098
1,star,1,2.70805020110221,2.70805020110221
1,inside,2,0.9162907318741551,1.8325814637483102
6,inside,3,0.9162907318741551,2.7488721956224653
9,inside,5,0.9162907318741551,4.5814536593707755
11,inside,2,0.9162907318741551,1.8325814637483102
13,inside,1,0.9162907318741551,0.9162907318741551
15,inside,1,0.9162907318741551,0.9162907318741551
2,for,3,0.4054651081081644,1.2163953243244932
3,for,6,0.4054651081081644,2.4327906486489863
4,for,1,0.4054651081081644,0.4054651081081644
5,for,2,0.4054651081081644,0.8109302162163288
6,for,9,0.4054651081081644,3.6491859729734797
7,for,25,0.4054651081081644,10.136627702704109
9,for,8,0.4054651081081644,3.243720864865315
10,for,1,0.4054651081081644,0.4054651081081644
14,for,2,0.4054651081081644,0.8109302162163288
15,for,3,0.4054651081081644,1.2163953243244932
2,please,3,2.0149030205422647,6.0447090616267936
7,please,1,2.0149030205422647,2.0149030205422647
2,coat,1,2.0149030205422647,2.0149030205422647
7,coat,1,2.0149030205422647,2.0149030205422647
2,warm,1,2.70805020110221,2.70805020110221
2,hangs,1,2.70805020110221,2.70805020110221
2,ive,1,0.9162907318741551,0.9162907318741551
3,ive,9,0.9162907318741551,8.246616586867397
7,ive,2,0.9162907318741551,1.8325814637483102
8,ive,8,0.9162907318741551,7.330325854993241
11,ive,8,0.9162907318741551,7.330325854993241
13,ive,1,0.9162907318741551,0.9162907318741551
3,they,1,1.6094379124341003,1.6094379124341003
7,they,11,1.6094379124341003,17.703817036775103
13,they,8,1.6094379124341003,12.875503299472802
3,aint,1,1.6094379124341003,1.6094379124341003
6,aint,2,1.6094379124341003,3.2188758248682006
7,aint,1,1.6094379124341003,1.6094379124341003
3,hope,1,2.0149030205422647,2.0149030205422647
7,hope,2,2.0149030205422647,4.029806041084529
4,will,1,0.6286086594223741,0.6286086594223741
5,will,9,0.6286086594223741,5.657477934801367
6,will,1,0.6286086594223741,0.6286086594223741
7,will,2,0.6286086594223741,1.2572173188447482
9,will,2,0.6286086594223741,1.2572173188447482
11,will,4,0.6286086594223741,2.5144346376894964
13,will,1,0.6286086594223741,0.6286086594223741
14,will,4,0.6286086594223741,2.5144346376894964
5,troubled,1,2.70805020110221,2.70805020110221
5,still,5,0.9162907318741551,4.5814536593707755
6,still,2,0.9162907318741551,1.8325814637483102
7,still,1,0.9162907318741551,0.9162907318741551
9,still,2,0.9162907318741551,1.8325814637483102
12,still,7,0.9162907318741551,6.414035123119086
14,still,2,0.9162907318741551,1.8325814637483102
5,kryptonite,4,2.70805020110221,10.83220080440884
5,weak,1,2.70805020110221,2.70805020110221
5,up,1,0.9162907318741551,0.9162907318741551
6,up,9,0.9162907318741551,8.246616586867397
7,up,5,0.9162907318741551,4.5814536593707755
8,up,1,0.9162907318741551,0.9162907318741551
10,up,1,0.9162907318741551,0.9162907318741551
15,up,3,0.9162907318741551,2.7488721956224653
6,whirls,1,2.70805020110221,2.70805020110221
6,lookin,2,2.70805020110221,5.41610040220442
6,confusin,1,2.70805020110221,2.70805020110221
6,gonna,3,1.6094379124341003,4.828313737302301
7,gonna,4,1.6094379124341003,6.437751649736401
10,gonna,22,1.6094379124341003,35.407634073550206
6,could,1,1.3217558399823195,1.3217558399823195
7,could,1,1.3217558399823195,1.3217558399823195
10,could,1,1.3217558399823195,1.3217558399823195
15,could,4,1.3217558399823195,5.287023359929278
7,in infamy,1,2.70805020110221,2.70805020110221
7,wait,2,2.0149030205422647,4.029806041084529
9,wait,6,2.0149030205422647,12.089418123253587
7,foul,4,2.70805020110221,10.83220080440884
7,children,1,2.70805020110221,2.70805020110221
7,gas,1,2.70805020110221,2.70805020110221
7,clown,1,2.70805020110221,2.70805020110221
7,truth,1,2.70805020110221,2.70805020110221
7,lovin,1,2.70805020110221,2.70805020110221
7,drive,1,2.0149030205422647,2.0149030205422647
12,drive,1,2.0149030205422647,2.0149030205422647
7,beginning,1,2.70805020110221,2.70805020110221
7,train,1,2.70805020110221,2.70805020110221
7,boondocks,1,2.70805020110221,2.70805020110221
7,death,2,2.70805020110221,5.41610040220442
7,hell,2,2.70805020110221,5.41610040220442
7,houdini,1,2.70805020110221,2.70805020110221
7,driving,1,2.70805020110221,2.70805020110221
7,sonata,1,2.70805020110221,2.70805020110221
8,smothering,1,2.70805020110221,2.70805020110221
9,made,2,2.0149030205422647,4.029806041084529
10,made,1,2.0149030205422647,2.0149030205422647
13,shame,3,2.70805020110221,8.12415060330663
13,moments,1,2.70805020110221,2.70805020110221
13,battered,1,2.70805020110221,2.70805020110221
1,where,12,1.0986122886681098,13.183347464017316
2,where,2,1.0986122886681098,2.1972245773362196
3,where,1,1.0986122886681098,1.0986122886681098
7,where,6,1.0986122886681098,6.591673732008658
9,where,3,1.0986122886681098,3.295836866004329
1,only,1,0.9162907318741551,0.9162907318741551
6,only,1,0.9162907318741551,0.9162907318741551
7,only,4,0.9162907318741551,3.6651629274966204
9,only,6,0.9162907318741551,5.497744391244931
11,only,3,0.9162907318741551,2.7488721956224653
15,only,3,0.9162907318741551,2.7488721956224653
1,lost,4,1.6094379124341003,6.437751649736401
8,lost,1,1.6094379124341003,1.6094379124341003
11,lost,1,1.6094379124341003,1.6094379124341003
1,letting,1,2.70805020110221,2.70805020110221
1,bright,1,2.70805020110221,2.70805020110221
1,fire,1,2.70805020110221,2.70805020110221
2,summer,1,2.70805020110221,2.70805020110221
2,best,1,2.70805020110221,2.70805020110221
2,thought,1,1.6094379124341003,1.6094379124341003
8,thought,1,1.6094379124341003,1.6094379124341003
11,thought,3,1.6094379124341003,4.828313737302301
3,hear,1,1.6094379124341003,1.6094379124341003
7,hear,1,1.6094379124341003,1.6094379124341003
13,hear,4,1.6094379124341003,6.437751649736401
4,faith,1,2.0149030205422647,2.0149030205422647
7,faith,1,2.0149030205422647,2.0149030205422647
5,end,1,1.6094379124341003,1.6094379124341003
8,end,1,1.6094379124341003,1.6094379124341003
13,end,1,1.6094379124341003,1.6094379124341003
5,ground,1,2.0149030205422647,2.0149030205422647
7,ground,1,2.0149030205422647,2.0149030205422647
6,loves,1,2.70805020110221,2.70805020110221
6,his,3,2.0149030205422647,6.0447090616267936
7,his,8,2.0149030205422647,16.119224164338117
6,guess,2,2.70805020110221,5.41610040220442
6,8,1,2.70805020110221,2.70805020110221
6,started,1,2.70805020110221,2.70805020110221
6,pictures,1,2.70805020110221,2.70805020110221
7,daylight,1,2.70805020110221,2.70805020110221
7,quickly,1,2.70805020110221,2.70805020110221
7,lap,1,2.70805020110221,2.70805020110221
7,gutter,1,2.70805020110221,2.70805020110221
7,names,1,2.70805020110221,2.70805020110221
7,scratch,1,2.70805020110221,2.70805020110221
7,scene,1,2.70805020110221,2.70805020110221
7,numbers,1,2.70805020110221,2.70805020110221
7,spinning,1,2.70805020110221,2.70805020110221
8,faithless,1,2.70805020110221,2.70805020110221
9,heartbeat,1,2.70805020110221,2.70805020110221
9,kissed,1,2.70805020110221,2.70805020110221
10,cold,1,2.70805020110221,2.70805020110221
11,fault,4,2.70805020110221,10.83220080440884
11,erase,3,2.70805020110221,8.12415060330663
12,shoulder,1,2.70805020110221,2.70805020110221
12,favorite,1,2.70805020110221,2.70805020110221
13,name,3,2.70805020110221,8.12415060330663
1,our,1,1.3217558399823195,1.3217558399823195
3,our,1,1.3217558399823195,1.3217558399823195
9,our,6,1.3217558399823195,7.9305350398939165
12,our,4,1.3217558399823195,5.287023359929278
1,a,1,0.31015492830383945,0.31015492830383945
2,a,3,0.31015492830383945,0.9304647849115184
3,a,5,0.31015492830383945,1.5507746415191972
5,a,1,0.31015492830383945,0.31015492830383945
6,a,16,0.31015492830383945,4.962478852861431
7,a,28,0.31015492830383945,8.684337992507505
9,a,2,0.31015492830383945,0.6203098566076789
10,a,1,0.31015492830383945,0.31015492830383945
12,a,2,0.31015492830383945,0.6203098566076789
14,a,1,0.31015492830383945,0.31015492830383945
15,a,2,0.31015492830383945,0.6203098566076789
2,fair,2,2.70805020110221,5.41610040220442
2,remember,3,1.0986122886681098,3.295836866004329
4,remember,2,1.0986122886681098,2.1972245773362196
6,remember,1,1.0986122886681098,1.0986122886681098
7,remember,1,1.0986122886681098,1.0986122886681098
9,remember,2,1.0986122886681098,2.1972245773362196
3,california,1,2.0149030205422647,2.0149030205422647
6,california,1,2.0149030205422647,2.0149030205422647
3,talk,1,2.70805020110221,2.70805020110221
4,comes,2,2.0149030205422647,4.029806041084529
7,comes,1,2.0149030205422647,2.0149030205422647
4,happy,3,2.70805020110221,8.12415060330663
4,scars,2,2.70805020110221,5.41610040220442
4,hard,1,1.6094379124341003,1.6094379124341003
7,hard,1,1.6094379124341003,1.6094379124341003
9,hard,2,1.6094379124341003,3.2188758248682006
4,thinking,1,2.70805020110221,2.70805020110221
4,need,1,1.6094379124341003,1.6094379124341003
10,need,2,1.6094379124341003,3.2188758248682006
12,need,4,1.6094379124341003,6.437751649736401
4,words,1,1.6094379124341003,1.6094379124341003
9,words,2,1.6094379124341003,3.2188758248682006
11,words,1,1.6094379124341003,1.6094379124341003
5,float,2,2.70805020110221,5.41610040220442
5,happens,1,2.0149030205422647,2.0149030205422647
6,happens,1,2.0149030205422647,2.0149030205422647
6,pull,1,2.70805020110221,2.70805020110221
6,through,3,1.3217558399823195,3.9652675199469583
7,through,2,1.3217558399823195,2.643511679964639
9,through,1,1.3217558399823195,1.3217558399823195
15,through,1,1.3217558399823195,1.3217558399823195
6,better,1,1.3217558399823195,1.3217558399823195
7,better,2,1.3217558399823195,2.643511679964639
12,better,1,1.3217558399823195,1.3217558399823195
13,better,4,1.3217558399823195,5.287023359929278
6,course,1,2.0149030205422647,2.0149030205422647
7,course,1,2.0149030205422647,2.0149030205422647
6,meant,1,2.70805020110221,2.70805020110221
6,either,2,2.70805020110221,5.41610040220442
6,shot,1,2.0149030205422647,2.0149030205422647
7,shot,2,2.0149030205422647,4.029806041084529
6,bedroom,1,2.70805020110221,2.70805020110221
6,went,1,2.70805020110221,2.70805020110221
7,dallas,2,2.70805020110221,5.41610040220442
7,slaughter,1,2.70805020110221,2.70805020110221
7,unpaid,1,2.70805020110221,2.70805020110221
7,face,1,2.0149030205422647,2.0149030205422647
11,face,1,2.0149030205422647,2.0149030205422647
7,pick,1,2.70805020110221,2.70805020110221
7,party,1,2.70805020110221,2.70805020110221
7,bricks,1,2.70805020110221,2.70805020110221
7,foot,1,2.70805020110221,2.70805020110221
7,barrelhead,1,2.70805020110221,2.70805020110221
7,sam,1,2.70805020110221,2.70805020110221
7,soul,2,2.0149030205422647,4.029806041084529
9,soul,2,2.0149030205422647,4.029806041084529
7,river,2,2.70805020110221,5.41610040220442
7,six,1,2.70805020110221,2.70805020110221
7,horse,1,2.70805020110221,2.70805020110221
7,bud,1,2.70805020110221,2.70805020110221
8,surface,1,2.70805020110221,2.70805020110221
9,wont,4,2.0149030205422647,8.059612082169059
15,wont,4,2.0149030205422647,8.059612082169059
11,real,7,2.70805020110221,18.95635140771547
11,along,3,2.0149030205422647,6.0447090616267936
12,along,1,2.0149030205422647,2.0149030205422647
